attempt_id	execution_stage	repeat_id	device	case_id	corpus_partition	case_class	execution_tier	source_kind	query_sha256	reference_sha256	pair_digest	query_length	reference_length	expected_status	observed_status	numeric_path	cpu_score1	reducer_score1	gpu_score1	cpu_ref_end1	reducer_ref_end1	gpu_ref_end1	cpu_read_end1	gpu_read_end1	cpu_score2	reducer_score2	gpu_score2	cpu_ref_end2	reducer_ref_end2	gpu_ref_end2	reducer_equal	gpu_equal	column_equal	cpu_column_digest	gpu_column_digest	cpu_endpoint_digest	reducer_endpoint_digest	gpu_endpoint_digest	cpu_endpoint_calls	driver_returncode	formal_contract
p6-primary-adversarial	primary	0	0	adv-byte-boundary-253	adversarial	byte_boundary_253	compact	generated	9a185d379ac570597670cfa73588a51bb42ea477a0729d5c84aafefd7d94b40d	7b4ce97770f7df317a787643b19efb0c689c234c3b28791438f3f05766431a4b	db6634a9777670df3d8403b771d225c66dd5a84002d046f0b9e81cdc635b19ec	57	62	complete	complete	word16	253	253	253	61	61	61	56	56	173	173	173	45	45	45	1	1	0	42fccd2a1d11636a	e5d1cd67eef54397	ad455c0dabe2e779	ad455c0dabe2e779	ad455c0dabe2e779	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-byte-boundary-254	adversarial	byte_boundary_254	compact	generated	ade484d3ece89530313051fb28c3761952bb24657d7c81bb22e179b8d6e12689	6562ddbe81263dab58f353ccd4e0685fcfd3797cdd17a707cb69c9cc8b4706a8	19b88bd706ee5672791fb6e3a68ea970bea025e51d44c3867ee3fc5dbe7d4fcc	54	55	complete	complete	word16	254	254	254	54	54	54	53	53	174	174	174	38	38	38	1	1	0	c20f5820c5119df9	11f3564ab98bb4c7	74fdccc078d0a034	74fdccc078d0a034	74fdccc078d0a034	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-byte-boundary-255	adversarial	byte_boundary_255	compact	generated	903bc1be0207a9e13a2df149dfe5aa9910c7154813b4198b0c008b2161d327e8	903bc1be0207a9e13a2df149dfe5aa9910c7154813b4198b0c008b2161d327e8	77925ec35c040fc8cf5bc389db973afa8b3b24af968cebc6586c870a88d88764	51	51	complete	complete	word16	255	255	255	50	50	50	50	50	175	175	175	34	34	34	1	1	0	a0adbcbd0409432f	f102c40d90d23350	ea71de3a8d5d9153	ea71de3a8d5d9153	ea71de3a8d5d9153	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-byte-boundary-256	adversarial	byte_boundary_256	compact	generated	9bd2e5e3e771ccb5d8bd3b97afb1e9228359f39a479a2d39d17716292d878f3b	ab59d0f30dfa75883db5ee02588d0a678d78829997df66ba14dcce974b3af43f	0aeebbf092bc69f7b1c7b5cdc374422cc1a02f4bf986522971613f3fa3e643ba	56	59	complete	complete	word16	256	256	256	58	58	58	55	55	176	176	176	42	42	42	1	1	0	6571f73f8c6e3d8d	6687405fbbb66849	60cd96bcd3463b5d	60cd96bcd3463b5d	60cd96bcd3463b5d	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0031	adversarial	length_boundary	compact	generated	d340aae9dc4515ac5813dbd4cb19e3c56d33a6c5b4f4f096ff4387acbc891c91	624ce7a2283b5d27b5ece76c3cc9ab697de57af90e73ea43475d219d504818b4	56e31a32d44314d67377350fd5cdc7196e631af991e525a6fa50a1b51213915e	31	31	complete	complete	byte8	146	146	146	30	30	30	30	30	75	75	75	14	14	14	1	1	1	066575f77de810c0	066575f77de810c0	294eac0aca5221d5	294eac0aca5221d5	294eac0aca5221d5	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0032	adversarial	length_boundary	compact	generated	5b63fe1b91add0ff274cb0d3449e1abf53775cd5fc7b330dc76f9a99cc4cbffe	917ed1546d22b98ebdfed702d477fde4314bcf14a85f327a17e060d796a0472d	c13eb3033ffd0893221fa13f1885e58b59905e64e810796fcc40a7031a6201ea	32	32	complete	complete	byte8	151	151	151	31	31	31	31	31	80	80	80	15	15	15	1	1	1	bba23e1f8a0adcf3	bba23e1f8a0adcf3	7e21bb04c5a8a84a	7e21bb04c5a8a84a	7e21bb04c5a8a84a	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0033	adversarial	length_boundary	compact	generated	91974a164c95843e5770e88b3f888cede5f767e350a3c9363a26b3722dd0f66b	8eb4be04513d3e9967cf5ddf82cee4616622bbf7b7652c17d590a1914738d1f8	e5716539391ef186dd0c1b4313d42c98237876fdc4a117c231dd507b17c45635	33	33	complete	complete	byte8	156	156	156	32	32	32	32	32	80	80	80	15	15	15	1	1	1	c143ae3992de39ee	c143ae3992de39ee	f9c24d716b0d1e21	f9c24d716b0d1e21	f9c24d716b0d1e21	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0063	adversarial	length_boundary	compact	generated	1f9cd9d5d99bb33014d76bb693ed88e6564adf37a6b67bb133fdf0ab9baa8086	c1fffe408a1d5d673b1a29f52ecac2f757dae5b63536f123362f4041b44ab284	e2d7842869d0c17f9840bab18c1dad6f82f478ef870829274a4002f22ddb69d5	63	63	complete	complete	word16	306	306	306	62	62	62	62	62	226	226	226	46	46	46	1	1	0	f9b56d5366903c8c	6b1bd9323fa788ff	543c54aae97b8138	543c54aae97b8138	543c54aae97b8138	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0064	adversarial	length_boundary	compact	generated	5369e9f0ef18d3cab80dc0e79e90c2473ab0b492ee34b25d695287411f48a9fe	d7222a0e6e08c4c3831f5633b5db5aa689b9ee08c217718ba168ae889401d92e	d74f9c4c7c51ba6a726fa7bb35ef9d74f93294964dff85ddebb44fd3d1e45150	64	64	complete	complete	word16	311	311	311	63	63	63	63	63	231	231	231	47	47	47	1	1	0	7d5aacb8967c6dc8	bb44456bf80df6df	397278a2dec200a5	397278a2dec200a5	397278a2dec200a5	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0065	adversarial	length_boundary	compact	generated	8f9f1ddb55b44538520ac5adbac06717fc0840702a9dc2728d1f99ec99911a5a	f49f667ef74b3be1ce9f4c4b2ffbf6b61bcf279768b8827610758e0ab2d09faf	8fb766b6590ba0f6c34e61689eb0f0bc41282472e083237cb0fd75f272aeefd4	65	65	complete	complete	word16	316	316	316	64	64	64	64	64	236	236	236	48	48	48	1	1	0	9c00650eacf9b8e9	2b3b12598c2ddf69	9b7dcb8c2170b65a	9b7dcb8c2170b65a	9b7dcb8c2170b65a	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0127	adversarial	length_boundary	compact	generated	c5dd89c17e3e9c39b0b5bc3d4dfb9226d65585fa5e83453c4873c285e476ba73	322cdd644fac9f07046c4ee6ffb5b9e8035a4f5f2696f7ffc8278f633a7f457c	a1b4dae919b9c16fb2e737c00bdcd7099dc0d83371081f10d4848b0e11623a0e	127	127	complete	complete	word16	626	626	626	126	126	126	126	126	546	546	546	110	110	110	1	1	0	5ba003295c819b63	c7f93d5efb898ced	0dc7225c242ffd4f	0dc7225c242ffd4f	0dc7225c242ffd4f	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0128	adversarial	length_boundary	compact	generated	ec4fec99482dc489f8006c8c2544bc5b25ee610aaa930a862b2f8ae59566e4a5	c601f8ba367b0482fb9e554aaef35f4e5b40b6dbd049f761c42cbae88aa6917a	a216f91662e3e4e02b0f1ed06c180163fa8d1df487322415679f1864043e45d4	128	128	complete	complete	word16	631	631	631	127	127	127	127	127	551	551	551	111	111	111	1	1	0	d37ffcaae0600bfc	2508266cf8225e34	2f281452a8079dfa	2f281452a8079dfa	2f281452a8079dfa	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0129	adversarial	length_boundary	compact	generated	877a6a47b034fd77aeb0fd3bd541c91ba65a50074c2c47cca800eb9d40eebe87	3ced837a779bedeb8bfa6717d0773046bf20a3ab3b1610328b1d1ee9e1f674ce	072301e4709b95b1022b2186b7d94d5348c0ecd36c1a9fc6fce6c1dea97ba080	129	129	complete	complete	word16	636	636	636	128	128	128	128	128	556	556	556	112	112	112	1	1	0	b706b079c53cde9d	5bfdb5d3cc06235f	7b7c3ea51f7c5791	7b7c3ea51f7c5791	7b7c3ea51f7c5791	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0253	adversarial	length_boundary	compact	generated	c498e2d85d961982a9467867dd05c3484e51f6a1405f74db394cc1a1f6796b23	e2755156be30b34038c85f39f0c539b634fdcfd8a29698a89457d4b265fcbf09	8c1f4631106554714a01b820625300b14dc6961ea2d1694ce15af36ca6fbc3a9	253	253	complete	complete	word16	1256	1256	1256	252	252	252	252	252	1176	1176	1176	236	236	236	1	1	0	061b32cda3bab8a1	22ca647f11384988	6538eba80f318acd	6538eba80f318acd	6538eba80f318acd	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0254	adversarial	length_boundary	compact	generated	ca7bb28a379682c99dbc7e77a43ccf90980cb3dbd5b562b9e4e1a4a7b3b5fd04	7ac9456b1270c04ee3e9bf1ea54699d67637dce1c6da303e20797fb44b269bdc	3a08e7e792b53fa9400b2b9b4d6f6e10f2040522897d349c2259c319f6e3ce88	254	254	complete	complete	word16	1261	1261	1261	253	253	253	253	253	1181	1181	1181	237	237	237	1	1	0	6304fd4aafa77942	397cb7f4c897fe1f	1c8216e153e3a674	1c8216e153e3a674	1c8216e153e3a674	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0255	adversarial	length_boundary	compact	generated	cc4a202c862d2e8dad927d7bb8219244b58fbbcb48a611b69a453d294b081fa6	8a5356c0d29022554a29553e28e73205c9fce6ab716f3ca90ce1ff5a43563a35	de8e733ec098dddbb2cd667fbc27bb072abf0b912e21a942b33a783b50cf55c4	255	255	complete	complete	word16	1266	1266	1266	254	254	254	254	254	1186	1186	1186	238	238	238	1	1	0	18090d71c5666be3	a3c2d48324dd003c	13c8711ff5cac57f	13c8711ff5cac57f	13c8711ff5cac57f	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0256	adversarial	length_boundary	compact	generated	a5502768913a84a6d3e310f72a98c8a1afce85e27a9da16cb5967cef8980d8a0	bf8fe7cf5a855853d6b5b2fa511ece51a9dd439c13f41993cb92143b1ca3f3d4	f6e35cc68ccc674ff5496cd7e0393a3afcf50cc069ca579ca87ba7e5561a4009	256	256	complete	complete	word16	1271	1271	1271	255	255	255	255	255	1191	1191	1191	239	239	239	1	1	0	d6800c9c7090af57	fd8a2d13b5e224f4	9ffe1b14335ec3ae	9ffe1b14335ec3ae	9ffe1b14335ec3ae	0	0	L3_exact
p6-primary-adversarial	primary	0	0	adv-length-0257	adversarial	length_boundary	compact	generated	56de553eb28f548e2c601a7da23ef5418f925649503c5677eb8e2d40aa29e7d1	3009c0f0f0b8334a565497c5c24a28a295f154c6e03c4b915f39d33f8eebebaf	bf549649e1e98e28482ce9acfd5698b20f37ceff05fe2c9fb5e0ace6855dc90a	257	257	complete	complete	word16	1276	1276	1276	256	256	256	256	256	1196	1196	1196	240	240	240	1	1	0	9eb57301f6f3bb42	c5c53db6a7f56979	12829bbc7afef901	12829bbc7afef901	12829bbc7afef901	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0000	deterministic_fuzz	compact_uniform	compact	generated	763b740fc266431235c232d78cbe3b7aae24ddf8144bd44ad1b4fa6f9de230a9	fd6cc8b6d4aa863b767993be33828dc33b0e682f820f5e5dd57381a5ee66ace8	312f5216d84b7f81a8895638a2c959cccb25f4d5ad0571bf6d177991b94027f8	17	77	complete	complete	byte8	27	27	27	42	42	42	9	9	27	27	27	72	72	72	1	1	1	dd5b02ab3f12af61	dd5b02ab3f12af61	9c5721fd77693229	9c5721fd77693229	9c5721fd77693229	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0001	deterministic_fuzz	compact_gc_low	compact	generated	a57ef1f7f94c5433c577026b56982be7a89df0608ed8361f6b66e014c8044cd5	2145779f102ce700877763906fe8cff72361139ccfe5aee3f67885c843d1131c	edefee90b8055eca14c1b213f107a86d9e1a11749d076482aeb010633e0a319d	64	23	complete	complete	byte8	21	21	21	21	21	21	59	59	10	10	10	2	2	2	1	1	1	356d3dcf51532ecc	356d3dcf51532ecc	9361c14674fb5ff1	9361c14674fb5ff1	9361c14674fb5ff1	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0002	deterministic_fuzz	compact_gc_high	compact	generated	21a78288747dc5209fa0c69ee7e987d5f1e9af91405f7f0caa78af5a3b5867d5	dfe21aaee86965ff8f3fb32fdc696411312d19ca146ae88ba4b9fe92c8da01ba	566f8b9e90e3678815d4824ccdc8086581a32cfe10ee6474a252be4cda4aeacb	18	26	complete	complete	byte8	15	15	15	12	12	12	17	17	0	0	0	0	0	0	1	1	1	4115019c4aac7d17	4115019c4aac7d17	ed8d7adca2e90b70	ed8d7adca2e90b70	ed8d7adca2e90b70	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0003	deterministic_fuzz	compact_repeat	compact	generated	9eca69f2944bb83c16168efaf4013d512f032ce9f011f1a85216c54496e47a65	449b3e150aee787e3388164307a58e1b0c72c918aae8992f63ed627303c61e65	363d5e01b60ca0ab45cad62034f8a9ff409e661d1943f0e3f1d77a13b69ff18f	7	114	complete	complete	byte8	21	21	21	18	18	18	5	5	15	15	15	38	38	38	1	1	1	8defcb7658df9566	8defcb7658df9566	1f79e0925f64faa9	1f79e0925f64faa9	1f79e0925f64faa9	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0004	deterministic_fuzz	compact_uniform	compact	generated	3c996eb5595e11712d025d23062c754afd2c86226e4dc36a19c42d3d65681dbe	3b1b17b16918313d72ac516aca9370fb46c350caa3575a1a97580d9dfa5d0220	4e6a3914a823d108260b7fe1bd40ddb233bde3ebf8444ddb4f414c395b3f9908	88	112	complete	complete	byte8	43	43	43	56	56	56	55	55	33	33	33	25	25	25	1	1	1	c8ba24695c5200e7	c8ba24695c5200e7	febd8a8a1403441e	febd8a8a1403441e	febd8a8a1403441e	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0005	deterministic_fuzz	compact_gc_low	compact	generated	2edd37ad8f19ff0d6eef16df41115e18ee9a5931e97a6905041efc34a026dc49	59c37afdf2f8ccf6378f098583fc462de3d89ee94dc0c0352ca787337056d348	9bc9b9e3c9f17ae03b13e73a175fefbf24487abd01ea6080e20c83f43b3bc27e	94	124	complete	complete	byte8	21	21	21	101	101	101	14	14	20	20	20	7	7	7	1	1	1	aa76a0a0d4b0e4f9	aa76a0a0d4b0e4f9	25af38becfcdd8ef	25af38becfcdd8ef	25af38becfcdd8ef	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0006	deterministic_fuzz	compact_gc_high	compact	generated	3570fbfb34e98e9b31d1457b8808f733e38c0f41364e49aa235744e0cdd80187	e3a9d5f8b09fb9921a9118e8391bd1a7f99f33a32661fbc7346a978fa47de8f7	1a29a33535e20703cf2ee9fac7b91b733a552747f35bc962f7a81f5a12895030	10	92	complete	complete	byte8	11	11	11	91	91	91	3	3	10	10	10	9	9	9	1	1	1	8ccaec1c72c23858	8ccaec1c72c23858	9f59d7147d302912	9f59d7147d302912	9f59d7147d302912	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0007	deterministic_fuzz	compact_repeat	compact	generated	8b4847dd839fed8c58bc01031112f2fe3ac1e8c66d573923b2e39cbb8c782709	6b23c0d5f35d1b11f9b683f0b0a617355deb11277d91ae091d399c655b87940d	1b3c74e5507493e1df7e4c84f159e7b9e1ce6922c02ccd375b5c7b9a18aec721	53	1	complete	complete	byte8	5	5	5	0	0	0	4	4	0	0	0	0	0	0	1	1	1	af132f815a1fbf27	af132f815a1fbf27	74b2c5dcc386c023	74b2c5dcc386c023	74b2c5dcc386c023	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0008	deterministic_fuzz	compact_uniform	compact	generated	51783bb999d0370a0346540df5811d5627abdde06e3100d476d1ad53a5a72c13	8a2689047cd2ab57f4fbf8b6e217d00c5b982c665e17ad2ed8977d09663b85c6	07ca290fb111027572e9f27c509f51c214e7303ed09ee978b10e187e65f6a165	88	63	complete	complete	byte8	40	40	40	33	33	33	63	63	35	35	35	61	61	61	1	1	1	29c9dbd04f51cc07	29c9dbd04f51cc07	695e5a9e8d6aac4a	695e5a9e8d6aac4a	695e5a9e8d6aac4a	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0009	deterministic_fuzz	compact_gc_low	compact	generated	a2866397ec66e989f574778cd180b3c50bbd1354b6483826da84a91a4fbd6bdc	d85461a0d9191f96216dbe1f3845ded9a97be6889891bd92fe40132df6c9815a	4cad424a2462bb7e68639a1a706ee4fd9aa6de9afa2f650d53281707b5557437	7	37	complete	complete	byte8	11	11	11	17	17	17	5	5	5	5	5	0	0	0	1	1	1	67a890fffb1034ee	67a890fffb1034ee	02830b0e32716678	02830b0e32716678	02830b0e32716678	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0010	deterministic_fuzz	compact_gc_high	compact	generated	4cc737eefc689ee901c9253c69f83c0d3c216fab714329caea18bd0be452a97b	b7f20afb72b21e2ac31fcf9490e899cc5b981c7a9631b5e2ab1715e822c2c3f3	56b076c56690a2b6c110c36ac9d9c32f152e516e29cccd940a97e6359f6f4ab7	9	99	complete	complete	byte8	15	15	15	4	4	4	5	5	15	15	15	22	22	22	1	1	1	e5dd31a3d7b0f502	e5dd31a3d7b0f502	c4e42ef2dfc01115	c4e42ef2dfc01115	c4e42ef2dfc01115	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0011	deterministic_fuzz	compact_repeat	compact	generated	dc98a19977a1abd04fe02ea23be40ed8c572fd58bd4fe6e9332efc2fb56ee1ff	5144a32d57935c9b1652feed42107664361098a41b7e8965fdc4f92bb7cae0f7	d03df1cdedb96473986ff4f7d2c9388fa5578fa4e39959ae858ae2cfe2087e3b	19	110	complete	complete	byte8	42	42	42	79	79	79	11	11	41	41	41	95	95	95	1	1	1	35b16bd7c10123f8	35b16bd7c10123f8	114d5657be2c8fba	114d5657be2c8fba	114d5657be2c8fba	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0012	deterministic_fuzz	compact_uniform	compact	generated	0e77dea40411a836957d5db31b143f16d9617731a3ac8176606bfccae5f04ab8	8f22300ecb49ab7dc0e7513870071dc686a8f7a9d19e8386b45554ef4762780f	6c8151cbe5ca4ac08e3bfbf49ef5179cc62ef86c79a7d13a0ea5261cd670be18	7	109	complete	complete	byte8	21	21	21	77	77	77	5	5	20	20	20	45	45	45	1	1	1	f0fa7ff8acc7aea4	f0fa7ff8acc7aea4	8bf88c20862937e6	8bf88c20862937e6	8bf88c20862937e6	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0013	deterministic_fuzz	compact_gc_low	compact	generated	2ddfa499289c1b558ed2bd9814332b824bd733cb4c4b94b21c07757f6b09f692	87166a864ed2e47e169196fc036271f689ab3759f1fbf9e04c43ada1b083f61b	f16eb520b6a1c5cb9cf0473f054f5d154bf8c8e4520b211104592e156b570f22	47	4	complete	complete	byte8	10	10	10	1	1	1	33	33	0	0	0	0	0	0	1	1	1	45a5dee37da5b784	45a5dee37da5b784	e2b3507f07532de8	e2b3507f07532de8	e2b3507f07532de8	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0014	deterministic_fuzz	compact_gc_high	compact	generated	c49ea94b2c9f4a51a31491dc0d8791369b03ddbb082e2b17a26a39f3d003dd22	cd227829811b2203a3848c85c724ef556aa3728b63623a688bc83a1d6ec6d2d7	7b3dc7edd172a998a16aca1fd0363cef7b5886f179a07066b021d94e5ac1ea92	39	13	complete	complete	byte8	20	20	20	6	6	6	22	22	0	0	0	0	0	0	1	1	1	b38fe1b415338883	b38fe1b415338883	379525f4c1920de6	379525f4c1920de6	379525f4c1920de6	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0015	deterministic_fuzz	compact_repeat	compact	generated	27801789cafd537897882630abac399accf7daabfb6f82ec4f28f89b3ef2057d	13055cf286626b71aa61d053f37863f5b59a11a1884a4bad8ce3e1ae8bd3813b	522022fd8a3eac43b8e9dffbc28a173a5ca4cbf6684697377982dd05db908b55	32	99	complete	complete	byte8	27	27	27	98	98	98	10	10	25	25	25	44	44	44	1	1	1	73aeb06358950259	73aeb06358950259	8527240ea3b19684	8527240ea3b19684	8527240ea3b19684	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0016	deterministic_fuzz	compact_uniform	compact	generated	97a80eb1d64ccba06c0ec7fdfda4d9a8abb76e90ff585162f0533381ce50704b	ca2e8cc88730d062cb825fdef3043284ea3df3b92d3147ecf47c27594dba2939	48e127bd14661250084c5e1c3c4dc75ea910fa46921e2b0ca60dde09c318ce4c	95	28	complete	complete	byte8	31	31	31	14	14	14	17	17	0	0	0	0	0	0	1	1	1	8b3a09e5749f4d3f	8b3a09e5749f4d3f	0f49d9526c3dbca2	0f49d9526c3dbca2	0f49d9526c3dbca2	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0017	deterministic_fuzz	compact_gc_low	compact	generated	95068dc56a281118067522a3d15e7e54f0b4b7ee3cb82ed74ba8359899d310ba	024cdd4ece2617af7a150a63a9c3906f9a8fe70708805b211f9d72ad3d5e9900	8fac255ff34403c36fe6ce26dc7a4bdacbf296761a30c1953711511d7af9293c	14	34	complete	complete	byte8	10	10	10	5	5	5	3	3	10	10	10	22	22	22	1	1	1	74afe9b423f378ee	74afe9b423f378ee	e243cae61c565552	e243cae61c565552	e243cae61c565552	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0018	deterministic_fuzz	compact_gc_high	compact	generated	7ecaed2cda7055e8a20f0d7d6e8d44ff78f9dc78619b018a2fac0b1d84ba1efe	8932e94526bf70e7121dc65ca4bfe0c12dc421d8d07b62e86a49e2af1b4c6620	384684a5054354c3fb8b2475dfe25fe611a3131d3c53a0011a65bdf13f578e7d	66	30	complete	complete	byte8	6	6	6	2	2	2	37	37	6	6	6	18	18	18	1	1	1	33398390ac63549d	33398390ac63549d	e9dbb14ce325d597	e9dbb14ce325d597	e9dbb14ce325d597	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0019	deterministic_fuzz	compact_repeat	compact	generated	9f0570194d30714564f6f9a185b3e634652cc0a98cb8d9dee1d24e829d3467c3	97dba041becccbb246847227ace889d9d33e60a108e4a26e4622f5a133382c89	498356a66ef456c6d4536749a5b6f427c8b6bcaf8f7ac5071a4d286d2779e69f	27	100	complete	complete	byte8	31	31	31	96	96	96	19	19	19	19	19	31	31	31	1	1	1	bdaa0656b8f799cd	bdaa0656b8f799cd	064a5a71feafcce2	064a5a71feafcce2	064a5a71feafcce2	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0020	deterministic_fuzz	compact_uniform	compact	generated	5596570fd604f819d1d69537f155c8623e0d8170030674a55f95c9435f3cfbf9	5c35ac95cf1f7c5e3010d2af4ce2448b11c91f7142bc92601896883e31be2b98	d46a55545799407c1cac075afa8b2c42ed6d776468a750ec98ded3822d2bd1cd	31	25	complete	complete	byte8	35	35	35	23	23	23	22	22	30	30	30	5	5	5	1	1	1	7444f77947d4a6cf	7444f77947d4a6cf	ba85b7b3fe245d3b	ba85b7b3fe245d3b	ba85b7b3fe245d3b	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0021	deterministic_fuzz	compact_gc_low	compact	generated	386cc9b364fa2dded897a8d769e38b0ed84996d30f0286041436ebcfa2e4b172	954a4cf6ddae446618076aa82abad52d32bf2475c015b652b71f2903c972213e	39551f206acec39b5aae81a852ddad00f9a46c95803623d03d3c64d88679945e	82	71	complete	complete	byte8	26	26	26	18	18	18	45	45	16	16	16	52	52	52	1	1	1	8815e6241380019f	8815e6241380019f	374dc5576d17ca23	374dc5576d17ca23	374dc5576d17ca23	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0022	deterministic_fuzz	compact_gc_high	compact	generated	dce10a6e1a02401eed4e2b09cb292bd850c3157df24144d62725530742cfea59	6a989ca9df18443812da5b3a6bd917f2e40434da07c10f9c0811b6a8aae069b7	6c86ba89efca52340c88a0b053cbb641fa82b3b5adfbeb6816c09645277c2b4d	14	61	complete	complete	byte8	11	11	11	55	55	55	9	9	10	10	10	4	4	4	1	1	1	aa184650cff482d8	aa184650cff482d8	ab6620570c6cc4f9	ab6620570c6cc4f9	ab6620570c6cc4f9	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0023	deterministic_fuzz	compact_repeat	compact	generated	fb4af592e1e9fd3682d7039239ddbf3e90a05cafa84ab48bb8bdf217c485ea2c	c33d9c91172bc898a123c7089e22fdf7166274cc64d05c20dd811f5d13102702	5f566af61be03e25441d30a95eb9a4dc9f240ad84c8bb2af9004e88587120416	33	76	complete	complete	byte8	25	25	25	73	73	73	30	30	17	17	17	52	52	52	1	1	1	abe84ebd730ec05a	abe84ebd730ec05a	17f833ed3678aa49	17f833ed3678aa49	17f833ed3678aa49	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0024	deterministic_fuzz	compact_uniform	compact	generated	b5a4e4259bd30cc6172c6ed084558cc4eec7294ca8193b1ccae644769e4ddea0	3375c39a324ca03c5c80e7430e96dcad9ca89095cae889021ef66140b8aa1c36	54bf064a625e12cc83c1101bdf064ee34d0f8d1accbc2eb87d9c6c9a8537df10	86	108	complete	complete	byte8	42	42	42	65	65	65	16	16	36	36	36	36	36	36	1	1	1	afbe8d802488a9eb	afbe8d802488a9eb	e7fd93facc9d9639	e7fd93facc9d9639	e7fd93facc9d9639	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0025	deterministic_fuzz	compact_gc_low	compact	generated	e0c627df0baa0b885c2106bfbec533c15daaff641d3003b460f88b60cf560972	04e7bf08b395c57ebab09c09fd98e851c137ee6bb4cae9b5092e2e11acbec553	851adfa4cea5e1a748a204f18b74833f33b6b96f1ff0b80e4ad383e76b7b0b7f	19	81	complete	complete	byte8	25	25	25	79	79	79	6	6	17	17	17	62	62	62	1	1	1	ce401671409872c4	ce401671409872c4	c745d3986883f11d	c745d3986883f11d	c745d3986883f11d	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0026	deterministic_fuzz	compact_gc_high	compact	generated	2302a58e6db07e0f03f64348b1bc95cb25618f3ce113c32f31300bfb5f39cb75	e2e69b356490dfc93b24b0e3a82c9dc5c3fafaf86d55e8b1ecdd8fc39968fbde	371b240b2a58b3a27c9dd6d9811bc69de3a19f87856764a8055d1416f9958b34	74	117	complete	complete	byte8	21	21	21	95	95	95	68	68	19	19	19	15	15	15	1	1	1	57fa540aec76d3d6	57fa540aec76d3d6	2096af47d7ffaef0	2096af47d7ffaef0	2096af47d7ffaef0	0	0	L3_exact
p6-primary-compact-fuzz	primary	0	0	fuzz-compact-0027	deterministic_fuzz	compact_repeat	compact	generated	469485de9ae72edf87889331e814370b8752229015e5bfd5d86a6dc828f58aaf	1f50cc704b548c249d8315ade99d23f82a1e14b013c0a8692920772a7f9c9fd6	d411f804e56438cbc9323f576d72496d559ba9913f1565d064ceba4870773184	5	117	complete	complete	byte8	16	16	16	105	105	105	4	4	15	15	15	40	40	40	1	1	1	4e78d62a8713671e	4e78d62a8713671e	939bc7b6b7c862b8	939bc7b6b7c862b8	939bc7b6b7c862b8	0	0	L3_exact
