replicate	E1	E2	E3	E4
885	-3.9197270360225023e-05	0	0.028464537167084591	0.29530199714131927
886	-0.00015231504634064807	0	0.024462878263911657	0.25580277432204163
887	0	0	0.015655134212618844	0.19726978117182098
888	-8.5088558551826843e-07	0	0.028123297447043227	0.13804728418679671
889	-3.1989116735581245e-05	0	0.018626274039223473	0.20895609165159662
890	-0.00013581708364310274	0	0.021314056965410572	0.083989593527333262
891	-3.3427784958617315e-05	0	0.024590050253988187	0.059524405900509517
892	-7.663944837443259e-05	0	0.012109579299110291	0.16442939125654882
893	-2.2912748368789092e-05	0	0.022585879953849496	0.16664934908691559
894	0	0	0.021374366433615434	0.15363802702561524
895	-6.0492597731637288e-05	0	0.011205355472525519	0.0034428827120531911
896	-3.5855499595843775e-05	0	0.02715873917671115	0.37478219398150281
897	0	0	0.021536963612398791	0.34431212183766735
898	-0.00015452111651597655	0	0.016895195897692405	0.026288254151907314
899	-1.0292007340939602e-05	0	0.017890698700459413	0.22183134875792015
900	-3.5135447798889666e-05	0	0.023795553105074262	0.2069495241784706
901	0	0	0.013504395661211196	-0.028889641428721097
902	0	0	0.024432018963337382	0.41022622858512925
903	0	0	0.017040997730934392	0.23542729091950002
904	-7.4251960404114747e-05	0	0.020297678862227653	0.12139186590472013
905	-8.7294203181503829e-05	0	0.016809968491235956	0.1536404693444885
906	-6.1892092246862434e-05	0	0.025950339724352102	0.331008646347069
907	-8.8159264075582386e-05	0	0.034014846118244638	0.38299818380983441
908	0	0	0.0051828947868429315	-0.0010184658719032762
909	-0.00010120712270156318	0	0.018523650631970472	0.13222774764079823
910	-0.00014282608211653723	0	0.022295988571738912	0.10324247622220539
911	-3.6635727380451841e-05	0	0.025574377429491112	0.31315453393201409
912	0	0	0.010671289322042646	0.29144581677710141
913	-8.5483127601698733e-05	0	0.025647046290178499	0.19982806127777536
914	-5.1079611807675061e-05	0	0.023031826550218452	0.27243913621266386
915	0	0	0.015906211844480891	0.080657133327046424
916	-8.3499635653949691e-05	0	0.034280537081892062	0.29222147840178758
917	-2.6569764520761872e-05	0	0.026256577232277235	0.17184616758152238
918	-7.483629677647041e-05	0	0.016141536525688886	0.17114326147920331
919	0	0	0.011722477008662444	0.099805659832270355
920	-0.00019616472795370987	0	0.015730455858655401	0.20388345549316605
921	-2.4422491231823608e-05	0	0.01589684572650869	0.17495764973014988
922	-1.8373451313935529e-05	0	0.01690962212323481	0.209274542617541
923	0	0	0.020346362311857984	0.049920912452800746
924	-0.00012334934796285336	0	0.017632688828427116	0.033899719692602116
925	-7.3619259650103963e-05	0	0.016111917436585684	0.17966730626472213
926	-2.6762625830445418e-05	0	0.022406907622318614	0.071579513207325057
927	-3.2072380089542828e-05	0	0.022640556582732167	0.19337278389362528
928	-8.8664658088105647e-05	0	0.02027866199882947	0.20145113663602157
929	0	0	0.012593383392583844	0.13029071249947924
930	-3.3508999334741495e-07	0	0.021856510151365673	0.31332582857182228
931	0	0	0.016421480635625242	0.21718312330096348
932	-7.8594384859970173e-05	0	0.027892824908411475	0.28359529328761313
933	-0.00017408447805433713	0	0.021988903225034558	0.24432441701423438
934	0	0	0.021771144979095249	0.19982353636614372
935	0	0	0.010255216182016825	0.099022701754805612
936	-8.9055760829315206e-05	0	0.027104916891094753	0.32908113893154661
937	0	0	0.019303849283167935	0.28331297854851428
938	-0.00012992384764299035	0	0.018605235566170213	0.15842515365045334
939	-0.00017904585474052271	0	0.025641368142585629	0.28347281283949338
940	-5.4645767370864459e-05	0	0.01524827876191381	0.16862289484033571
941	0	0	0.022549176717207749	0.14302935939310199
942	-8.1351348377969865e-05	0	0.016988629679010332	0.0010181675173270733
943	-3.858746250577916e-05	0	0.024809915174369708	0.40805688066764711
944	-1.0283231916319301e-06	0	0.015185182853186601	0.092707817896318656
945	-2.1387386283430732e-05	0	0.022007397259139375	0.096321434139758397
946	-0.00016233830468833087	0	0.025433292292576536	0.34666022164089683
947	0	0	0.020837025913986222	0.26175846815965331
948	0	0	0.015504827518645547	0.11854010727991748
949	-0.00024621299149934497	0	0.030877373498456075	0.39109630705987725
950	-8.745324741050165e-05	0	0.031943786092730228	0.25144541690348637
951	0	0	0.0081639435600380835	0.19835349181310993
952	-0.0001274961249469464	0	0.013815857732389056	0.049930721641279194
953	-9.3848967353499238e-05	0	0.029831987321554721	0.11152023240171705
954	0	0	0.013040029095234367	0.1615154059241502
955	0	0	0.018253100001223301	0.18371990350374681
956	-4.8069551662444089e-05	0	0.024132284179724059	0.30529513225089877
957	-4.4500243439077325e-05	0	0.024606022116907347	0.12375398819165054
958	-9.2307551413972624e-05	0	0.022503286078923192	0.13157015071589209
959	-9.5272636708099159e-05	0	0.018336197315311845	0.051951448292919256
960	-0.00011296120715679204	0	0.023089506100743794	0.31190251806623187
961	0	0	0.018544959557902019	0.26532136797984651
962	-2.8956221379239368e-05	0	0.018576410940399992	0.19878920278795192
963	0	0	0.0095181192312837233	0.20264811257288112
964	-8.5495150019310187e-05	0	0.01212908873283396	0.19958684534059912
965	0	0	0.02783966315252806	0.4340223783270824
966	0	0	0.017224253112125734	0.28541616014333476
967	-2.1685604143351079e-05	0	0.02904976061476866	0.18893365256907607
968	-6.7954428400915362e-05	0	0.019912598890423173	0.15086848393858676
969	-5.3606284961654759e-05	0	0.030218541027697408	0.31701482976824819
970	-3.595020457106135e-05	0	0.030258303558083687	0.24555944449552394
971	0	0	0.018579608395837697	0.10079250203018245
972	-8.651866106681449e-05	0	0.019513998882810461	0.33962206684868157
973	-0.0001079757631557543	0	0.014416344975014169	0.12940149867719838
974	0	0	0.018574704642636775	0.26669616607620522
975	-0.00010255732879360102	0	0.026120066956146347	0.28036858320066599
976	0	0	0.013803707337007618	0.16778204627965881
977	-3.1612429284061384e-05	0	0.014432188475560454	0.17132494786612229
978	-2.2287524391695345e-05	0	0.026029095163624994	0.2938869368842677
979	0	0	0.012071500880240255	0.025961502271134539
980	-3.4152103584605961e-05	0	0.020311437490604461	0.31749992957263978
981	-3.1391867332603021e-05	0	0.040147908837641924	0.59917614840403
982	0	0	0.025470601445936929	0.18516075171125243
983	0	0	0.01936429418545544	0.16286047285439395
984	-8.6333045127273691e-05	0	0.032442225957837474	0.31615811729744947
985	-0.00011837357045674235	0	0.031260824435497964	0.39900447742876111
986	-5.2389179710804481e-05	0	0.0080071903448375396	0.17222021877485522
987	-5.8426159387547918e-05	0	0.020976649273921781	0.24280278552959081
988	-0.00011144684252709092	0	0.030250305645898735	0.28874100376057193
989	-4.1960725076606312e-05	0	0.02459389207626874	0.23329707858783588
990	0	0	0.01499302070694275	0.05677294498912773
991	0	0	0.021961973250817751	0.18949076265812898
992	-6.6635676998100241e-05	0	0.023903022537198677	0.20607501608009651
993	0	0	0.014899371158993008	0.10244742702356083
994	0	0	0.01686926521771338	0.098892053935945162
995	-9.9991718273950705e-05	0	0.02564558886807413	0.29368285384891368
996	-0.00017483344272220536	0	0.015647510696980817	0.07747714402102425
997	0	0	0.026381688661566573	0.30747522896594875
998	-3.9759639989761507e-05	0	0.015825836209038258	0.18507343298793094
999	0	0	0.0057649669827102342	0.17579187190603179
1000	0	0	0.017633166463397243	0.36237743046923143
1001	0	0	0.01438004162589874	0.1478765168456278
1002	-2.5673577737417297e-05	0	0.030902271207958527	0.23187751302948137
1003	-0.00010964267749494494	0	0.015495633815273252	0.069071808081997366
1004	0	0	0.025613494498348276	0.23009641983499396
1005	-7.6370708430834044e-05	0	0.018690024652352255	0.19817824878896056
1006	-2.9999949366182888e-05	0	0.0089442284656050149	-0.15085893548362067
1007	-5.5474039282624175e-05	0	0.043140169197466709	0.47604635867738399
1008	-8.7193591617867885e-05	0	0.025819106377479396	0.1392778974652733
1009	-0.00031427479727759168	0	0.021235636281993903	0.19114991372294049
1010	-1.6941228491507144e-05	0	0.019762623221290583	0.28448243061131018
1011	-5.3694979328239303e-05	0	0.030426331588247015	0.23309584328948935
1012	-8.2303775339381824e-05	0	0.0005401624291738905	-0.21333145320796584
1013	-3.5144776814233226e-05	0	0.025886397087923795	0.20070654072610647
1014	0	0	0.0067737683448789079	-0.1227348160353392
1015	0	0	0.020245717732559631	0.2519486427691498
1016	0	0	0.026069355195732252	0.26449493732508217
1017	0	0	0.010805301711974708	0.074911171781484404
1018	-3.7384967596371109e-05	0	0.012952739355408518	0.27277083177243583
1019	0	0	0.0052920370728554659	0.16930888120672638
1020	0	0	0.020522791431650724	0.30917127909112635
1021	-0.00016295100052600154	0	0.023512737180650473	0.25932687930456622
1022	-8.7209911474039896e-07	0	0.018419230548248861	0.056243657116563074
1023	-6.8251923287182542e-05	0	0.016293091762966921	0.17638724860345598
1024	-4.1288738449712926e-05	0	0.017937364087459405	0.19902595663432371
1025	-4.3482943264960824e-05	0	0.019244301903585226	0.27233981996477713
1026	-1.4124806499205e-06	0	0.014026543667894084	0.34215160633319147
1027	-6.4118310110550247e-05	0	0.021431032779127997	0.17747963893082802
1028	-2.596221565714374e-05	0	0.029410338568240137	0.34871194097484182
1029	0	0	0.015455578352549812	0.064744420866682167
1030	0	0	0.022162607508920077	0.10481990576344813
1031	-5.1604036465863202e-05	0	0.020956185139952795	0.11532946181530793
1032	-6.8902019627320452e-05	0	0.015083480898048392	0.20616285485143293
1033	-6.6792602090487432e-05	0	0.015723338779882308	0.25899476435408775
1034	0	0	0.019381679498735947	0.14786703895969744
1035	-0.00015338531717087878	0	0.030481354542517249	0.37417949651853305
1036	-0.00012368865239373306	0	0.023788865631504529	0.17565870399851341
1037	-6.654023838084944e-05	0	0.017272910437911508	0.19210811979490172
1038	-7.5516509943879265e-05	0	0.018253263405176901	0.24667722191837266
1039	-4.1907902475762927e-05	0	0.021263752675835086	0.30594214075635434
1040	0	0	0.028344823929423724	0.29622299061991753
1041	0	0	0.013817906684704862	-0.032717092110256599
1042	-3.1432116085833295e-05	0	0.019961669332480246	0.22927835275117264
1043	-0.00020395157483339422	0	0.034071800022118945	0.50762638263104365
1044	-2.3014426192130565e-05	0	0.01829896191798952	0.26902331797913459
1045	-3.5361766029065601e-05	0	0.013635904160099974	0.12792427431643097
1046	0	0	0.028130836262723124	0.26427507777443682
1047	-9.9506538521376695e-05	0	0.014880182385764402	0.14102674662122486
1048	0	0	0.02246280594787391	0.19320934938856377
1049	-5.7686766900116873e-05	0	0.028101100385613885	0.38921931236314133
1050	-7.0638398033373578e-05	0	0.014334035458046623	-0.034569951451948591
1051	-2.1471689276991723e-05	0	0.027951777784401877	0.31107444247322069
1052	0	0	0.012882584750467229	0.058559086221646808
1053	0	0	0.027675159064221723	0.39294979023253951
1054	-6.850738477390817e-05	0	0.03497726237056506	0.26344474653121813
1055	-0.00013083787042308948	0	0.0092644348653430578	-0.073777701391147255
1056	-5.3762997022249738e-05	0	0.031898396972227364	0.3605387149475911
1057	-5.3618413492068087e-05	0	0.021747216195631181	0.33820417363618593
1058	0	0	0.014513568143292781	0.1179686804626839
1059	0	0	0.026832756268822137	0.52759628760120425
1060	-0.00015663934143001211	0	0.023484394433279005	0.067638212134584097
1061	-0.00018579384283197442	0	0.031520491060865963	0.31843927998887511
1062	-2.184703996488402e-07	0	0.024951126957933265	0.40105014093118613
1063	-4.4228427616915812e-05	0	0.024146264757292889	0.26099862040427213
1064	-8.013944192664102e-05	0	0.0060269782336583779	-0.068897381633070104
1065	0	0	0.019414334502772721	0.23096133842271618
1066	0	0	0.01178633297124218	-0.089257388525681353
1067	0	0	0.012742877486656765	0.015605121517193139
1068	0	0	0.016257455284824397	0.028441162321812059
1069	0	0	0.018402233506874369	0.16552995116465255
1070	-5.3713816100470214e-05	0	0.029284698264027142	0.30012031106272652
1071	0	0	0.025061745503407722	0.21895953211570934
1072	0	0	0.016816570715701942	0.23787533243265319
1073	0	0	0.011750113529313383	0.17914473818683802
1074	-0.00011229269750011039	0	0.03171221138526862	0.32614724387532962
1075	-0.00011055034490769499	0	0.017432420908065474	0.1547428245118124
1076	-3.5317062096032473e-05	0	0.012490264350221502	-0.042984920592684703
1077	-0.00011062244702933488	0	0.031499353983861993	0.38497065221902982
1078	0	0	0.012412780251686625	0.084795226975906496
1079	-8.7358476886306716e-05	0	0.027375454320016424	0.16203471244727347
1080	-5.9121258158023603e-05	0	0.022172498490084049	0.38293748852285142
1081	0	0	0.01092339123840563	0.40855595117977933
1082	0	0	0.0072063140455968953	0.028441245645962305
1083	-3.2864857516801127e-05	0	0.023061187106405357	0.21044629745370463
1084	-8.9963039135626535e-05	0	0.022008502969995257	0.35624442350962915
1085	-2.3002024230750484e-05	0	0.029701958193794585	0.21106343895613136
1086	0	0	0.011396281195659486	0.092708495879913408
1087	0	0	0.010439842050763953	0.080236654527723966
1088	0	0	0.015686463466395965	0.073749505034600274
1089	-2.3942389553549549e-05	0	0.019799229641977674	-0.0094123071306249865
1090	0	0	0.011807911249068348	0.083854227366693221
1091	-6.7679785485830202e-05	0	0.013404390295245825	0.13660636277916449
1092	-6.0259506506682435e-05	0	0.021122652318447337	0.08871412502840767
1093	-0.00023339052181055032	0	0.020547886914221714	0.23128478811084011
1094	-3.6067115303450861e-05	0	0.021011474026967129	0.3349922298028104
1095	0	0	0.018153643501688285	0.23076627702911107
1096	0	0	0.024335394121032701	0.18369312886041694
1097	0	0	0.013254397371282454	0.10710934751779291
1098	0	0	0.012421253025754506	0.13031448549509611
1099	-3.7548911029972043e-05	0	0.013869595940043744	-0.16597883316990528
1100	-5.3803882877523354e-05	0	0.012395175077685557	0.19930428614035384
1101	0	0	0.018372670338551379	0.19786263500134058
1102	0	0	0.012268602685697943	0.21701140750133158
1103	-7.3904578692357559e-05	0	0.023183599780812931	0.10437852170742228
1104	-7.6196913648235437e-05	0	0.026638669815492018	0.22920665312046534
1105	-9.6380512212085323e-05	0	0.01503862484967218	-0.0002899235385414922
1106	0	0	0.027852483786161786	0.34108012518957204
1107	0	0	0.017771443655441498	0.13465257685208248
1108	-2.8936811047658438e-05	0	0.025172187033725119	0.18081376985717751
1109	0	0	0.017656502765866396	0.14155992940148948
1110	-6.3919014700794532e-05	0	0.015012853922794578	0.024666140647903009
1111	-0.00011480805956999296	0	0.030906056466278586	0.43987117105996376
1112	0	0	0.018005199351855568	0.30888925259324995
1113	0	0	0.030407923347720172	0.33116064074157092
1114	-0.00010033166054214393	0	0.026088742071777395	0.22630493566855389
1115	0	0	0.019973028390254242	0.17056654679195524
1116	-3.5617528187997796e-05	0	0.018640903140043096	0.37341972943303808
1117	-2.9925294407351365e-05	0	0.02633018807354371	0.31676920766251004
1118	-5.8095609494762669e-05	0	0.025848137443783326	0.25375183020830472
1119	-0.00012249300646098306	0	0.026219690301576733	0.32008326600606757
1120	-1.365015081189469e-05	0	0.017186910170208257	0.15620519151113182
1121	0	0	0.018808042654616292	0.0028505477037663041
1122	0	0	0.015576116018564023	0.12998601704471915
1123	-4.8683713880692815e-05	0	0.014803445620010607	-0.05866922490198441
1124	-4.3822193166043187e-05	0	0.026002654637571253	0.20840954897681599
1125	-4.7066814639462604e-05	0	0.018813895336186763	0.20088573382409808
1126	0	0	0.021285556422385079	0.34270907388969157
1127	0	0	0.018741737880742175	0.1016825075203432
1128	-4.6491373113055622e-05	0	0.02208206091055568	0.30705210078312567
1129	-3.5730167445308106e-05	0	0.021515217848378159	0.15759465340600842
1130	-1.6186960091696402e-05	0	0.014073854360877821	0.072524622220638213
1131	0	0	0.018713953397763185	0.3181451496533696
1132	0	0	0.020574401006134835	0.22940166814120197
1133	-5.5127337604909953e-05	0	0.027670526148991358	0.084831760724307453
1134	-0.00013006864478954939	0	0.030976178228964903	0.30035723442086004
1135	0	0	0.014827306909166204	0.059858413099385797
1136	-0.00017012105860385042	0	0.017873078354222253	0.2509744303802145
1137	0	0	0.017029688985445504	0.21991659689859397
1138	0	0	0.022090022445334721	0.12209408526075419
1139	-2.2843349142462332e-05	0	0.025004130270312251	0.22172410402897089
1140	0	0	0.027567910319427534	0.32206953063186677
1141	-3.0590982826872446e-07	0	0.020523950519636507	0.078915164853991457
1142	0	0	0.02562622598687142	0.30735221550105263
1143	0	0	0.015351590843934813	0.20244478989524534
1144	-0.00022786082229506177	0	0.036413547558851858	0.39169680605360324
1145	-6.1486268750171599e-05	0	0.024946627928306923	0.16534348020118542
1146	-0.00016112213296945178	0	0.02598229088308578	0.12912845209846097
1147	-6.8946412518117173e-05	0	0.013057115344893459	0.15460931934338729
1148	-1.668733418234425e-05	0	0.017619828346341446	0.065744926179840249
1149	0	0	0.024046369678104855	0.40140562523393897
1150	0	0	0.021320441741200027	0.35877033630668509
1151	-7.7074897435733258e-05	0	0.022382434290015941	0.11505059922777802
1152	0	0	0.019051076959769504	0.24546773992222892
1153	-6.0852854830917294e-05	0	0.01716562678579097	0.28716532440071202
1154	-5.5681621950376405e-05	0	0.013370373049057018	0.23844478236737049
1155	-0.00010559825326598161	0	0.035021077703125611	0.16532701917375006
1156	-9.353111139190351e-05	0	0.016421922717194833	0.11345201079873965
1157	-3.1968776377711004e-05	0	0.023630011642549111	0.2390245341560211
1158	0	0	0.0094461162614201729	0.023289477913467228
1159	0	0	0.018762867818187902	0.24954754435223636
1160	-6.4332391963989322e-05	0	0.027478093808788805	0.23872705268079386
1161	-2.9545528304669721e-05	0	0.015309744799063088	0.27411336087361482
1162	-5.9994608013824721e-05	0	0.018015618196722306	0.30298887850726619
1163	-1.2193295018780859e-06	0	0.018800951341890363	0.3128935068735067
1164	0	0	0.023615601784119155	0.13602646719966152
1165	-0.00012858009681370741	0	0.028247949803365435	0.31773041951297298
1166	0	0	0.0058830603717153094	-0.0051566299757168643
1167	-4.3972318546359191e-07	0	0.019380592610740481	0.31668132821532485
1168	-2.3911465391507347e-05	0	0.018615677608780058	0.1185393822728267
1169	-5.9003053847922483e-05	0	0.023880237086327787	0.22744263878839699
1170	-2.8745719344863695e-05	0	0.022881657400035633	0.30999946119918836
1171	0	0	0.019550932838397032	0.20936272494970157
1172	-4.1573372908493279e-05	0	0.015078223122513782	0.11724710495843937
1173	-8.2127300692802494e-05	0	0.02640491659139153	0.40607575284000957
1174	-3.0197754449173832e-05	0	0.023838356722085556	0.33354044883334522
1175	0	0	0.018383008130953806	0.42691649592618203
1176	0	0	0.012783640406458113	0.046321667089651346
1177	-9.2596774341707771e-05	0	0.020271117659470258	0.32634681113621072
1178	0	0	0.015866502896401447	0.07984969429955871
1179	-5.1810053858852843e-05	0	0.021547401530717335	0.013748407484732744
1180	0	0	0.026527738271109137	0.21924711717067261
1181	-0.00011432376833474534	0	0.026047095376532131	0.26146164228143853
1182	0	0	0.016502975695096112	0.15494405837052513
1183	-9.6547855923373446e-05	0	0.01936477285681153	0.0695229052928443
1184	0	0	0.021324729913855752	0.25457016474757965
1185	0	0	0.019159639220869322	0.20545512121073034
1186	-8.8471574092230393e-05	0	0.02037276481428818	0.21381402731636562
1187	0	0	0.021266081106874595	0.052102339163733566
1188	-1.6409923883126122e-05	0	0.024718246309800431	0.34003899439562579
1189	-8.0507308978644557e-05	0	0.025675116157015232	0.35303285940463902
1190	0	0	0.020673812389888611	0.29039922924821099
1191	-5.366056742825698e-05	0	0.01784204482685273	0.17289480173023339
1192	-0.00015821327794704465	0	0.024367954553557981	0.10033891763351339
1193	0	0	0.029173112164427022	0.34728632681375859
1194	-8.5804777273074118e-05	0	0.019182315324315406	0.29860864109501661
1195	-5.2030297498517616e-05	0	0.022565336021701098	0.23148167030846617
1196	-0.00028571398039358987	0	0.026007687432445199	0.071755944306482827
1197	-9.2483530521320073e-05	0	0.015316598717498759	-0.0076476198271913428
1198	0	0	0.013249749509189963	0.20402722474452334
1199	-8.5537042691613554e-05	0	0.013775562586833354	0.085404919598882023
1200	-2.3973599984083994e-05	0	0.018557880936998245	0.27239720731546768
1201	-6.8607473632820154e-05	0	0.022039873498268824	0.16241532234259565
1202	-1.7717371067230148e-05	0	0.018342631429677247	0.18634659339527598
1203	-0.00010258267936048005	0	0.030707331995086535	0.31080323786706499
1204	0	0	0.019567037514518416	0.23225913261670567
1205	0	0	0.020212818604125393	0.32142086277301429
1206	0	0	0.022085553050963824	0.34612541086121873
1207	0	0	0.0085571875415701333	-0.058201972508891128
1208	0	0	0.012716409279954901	0.065865694265158287
1209	0	0	0.023668234820712394	0.32834961064398854
1210	-3.856992350158017e-05	0	0.029418168945415414	0.23644599062205987
1211	0	0	0.018349389573633069	0.041686328589391988
1212	-0.00010620683443308133	0	0.025693221629565312	0.2151187844749344
1213	0	0	0.018751568142167944	0.25093654841345614
1214	-5.0682490695547197e-05	0	0.02004225891211588	0.24596736406681297
1215	0	0	0.009201390969900131	0.11139572865202847
1216	0	0	0.015713300835253501	0.19070104404131707
1217	-3.1023733167867554e-05	0	0.025789712461135355	0.28538356856747515
1218	-3.6513339309668383e-05	0	0.025337991157286875	0.11326883086743025
1219	-9.369186221513392e-05	0	0.028172214862440582	0.35717763420684689
1220	-5.9367603581855777e-05	0	0.025301951660808654	0.18101090190995464
1221	-3.8146230770852443e-05	0	0.016213163555531502	0.13976136322512062
1222	0	0	0.024632798771702012	0.037546214191859217
1223	0	0	0.017708637512111949	0.21670839901332778
1224	-4.2493902727652742e-05	0	0.018523124148494354	0.11980413360927936
1225	-0.00019215767467621879	0	0.027944723086071398	0.28407906906744562
1226	0	0	0.018926949952570375	0.099296862181561363
1227	-0.000172133651745085	0	0.017106683944511956	-0.26166014810231397
1228	-2.2106331784343957e-06	0	0.033088803443301694	0.33579702755439983
1229	0	0	0.030641266894633166	0.22207860929165477
1230	-4.4129470941089989e-05	0	0.026050280604411346	0.30275753088170149
1231	-3.3841035727774638e-05	0	0.023379059519809075	0.17021003034613941
1232	-3.5444651792798656e-05	0	0.0085498385535864481	-0.13216902930053581
1233	-1.618145508588964e-05	0	0.017405812238964938	0.36955965303522731
1234	-0.00010103886375364412	0	0.035261526865384904	0.27729899431191823
1235	-2.1000333435439169e-06	0	0.013748234996961668	0.12862653675481583
1236	-0.00011096310518567964	0	0.019959171197931787	0.21055730279253854
1237	0	0	0.0090288652037994847	0.13944413021446161
1238	0	0	0.017086723590471618	0.030833891556268145
1239	-3.0383543104589571e-05	0	0.019595913199128435	0.27107631352639588
1240	0	0	0.01526378786444722	0.15687650648742246
1241	-0.00015770189093249897	0	0.020564732910971037	0.19954599992026623
1242	-8.998229006729197e-05	0	0.017281989896582275	-0.15408597203588359
1243	-0.00015265319576584501	0	0.031597961348461615	0.23700024901856911
1244	-4.7511827863705444e-05	0	0.018359573133493665	0.25361773974667667
1245	-6.0974797366036834e-05	0	0.020397582031483886	0.1152151563113544
1246	0	0	0.023770868819293609	0.2145954402206102
1247	-8.8528531306469865e-05	0	0.023734639712403485	0.20867003518483532
1248	-4.5055118293946261e-05	0	0.017009929105666378	0.1399485768942495
1249	-6.0513802317019308e-05	0	0.035836175544171969	0.33411958392907409
1250	-2.3058674489767615e-05	0	0.013677714949810552	0.19276077985023449
1251	-5.0323037906041532e-05	0	0.025515229350307589	0.37319666269586083
1252	-7.2479343751225003e-05	0	0.01704600198825101	0.24747175739194716
1253	-3.3035566619502021e-05	0	0.029530922894664764	0.43997737756564465
1254	0	0	0.00663851000209201	-0.1522105845749038
1255	0	0	0.015243051559585056	0.078630399160762449
1256	-9.3796580716887237e-05	0	0.022885291781987956	0.12432725397502105
1257	0	0	0.021429990512545509	0.24496632931891096
1258	0	0	0.030475297158469146	0.30872961784205455
1259	-0.00021551889815213943	0	0.023814339305038526	0.19957055513884475
1260	-3.4226308179619025e-05	0	0.014008765643252017	0.19128273191858666
1261	0	0	0.019570651763232277	0.16888969648548907
1262	-0.00021688202579618897	0	0.028535649745484403	0.35648686675376096
1263	-7.8279112498086395e-05	0	0.030554739102560468	0.39538084149021058
1264	-7.2304323854593958e-05	0	0.027975513510584693	0.42764136617119242
1265	0	0	0.016602728800431548	0.27057936531855081
1266	-3.2387809234007969e-05	0	0.018157218002537896	0.007050622795061301
1267	-3.0909196651507373e-05	0	0.019954984038563991	0.15372517668050928
1268	-3.1098527885398133e-05	0	0.018745095539263842	0.065394446492176711
1269	0	0	0.016502865950427818	0.27135675705678769
1270	-0.00014722760870591046	0	0.031369926310260941	0.20853817586669954
1271	0	0	0.030582666184862418	0.34414579965585207
1272	-5.6196037085853853e-05	0	0.029117358616259286	0.3329618641956722
1273	0	0	0.017036052738113424	0.28198833389007433
1274	-6.7174997409991111e-05	0	0.027468562896442096	0.39524281617320367
1275	0	0	0.013066678148130334	0.26999776868418995
1276	-2.5314416996738421e-05	0	0.010657401846111556	-0.18607212369974643
1277	0	0	0.013974882407990025	0.33415289172033974
1278	-5.1941152402162907e-05	0	0.02296339810257237	0.32579120065830697
1279	-2.0995360500652982e-05	0	0.019168804793068414	0.28955998955900314
1280	0	0	0.027914317563984305	0.40837436461744092
1281	0	0	0.014119935604024256	0.17321186936913235
1282	-4.9140408494652289e-05	0	0.02038339605609412	0.10014475784771371
1283	-7.558513965903457e-05	0	0.025115411565639623	0.24913344937907311
1284	0	0	0.017793120404173544	0.053925345387313195
1285	0	0	0.021351297120131809	0.3019265843120959
1286	-3.8010510754732382e-05	0	0.026862681654074759	0.28302053542419986
1287	-4.1306719909539601e-07	0	0.017707694942550908	0.13643946987473862
1288	-8.3578542795242908e-05	0	0.019106042624796968	0.28825761082649437
1289	-1.7377452516259551e-05	0	0.017400954795892667	-0.082305792257598126
1290	-1.8318390308535993e-05	0	0.020720465495134587	0.17112551093334583
1291	-5.6731663383619016e-05	0	0.011552583137384744	0.16566922184706218
1292	0	0	0.019489997356720183	-0.0069424737416050371
1293	-0.00020136368595206623	0	0.017756397821941321	0.22539316373569881
1294	-0.0001259787297025916	0	0.018007962556862624	0.31749246230118261
1295	-8.2731190847432074e-05	0	0.018830815434892241	0.24006818919530759
1296	-3.4878424893650117e-05	0	0.017710894149312068	0.25223065544654266
1297	0	0	0.021442018169173002	0.20281897229568605
1298	-4.3241656701392682e-05	0	0.023693556061776325	-0.011677447375030247
1299	0	0	0.019354530418085637	0.31735268297264763
1300	-6.7050456809936154e-05	0	0.024749567976291752	0.29841172368022351
1301	0	0	0.021472190249242119	0.20915563711122717
1302	-6.8528456138294838e-05	0	0.026936215344636083	0.44320461777048487
1303	-2.4992928161698958e-05	0	0.024992020778992437	0.38819982060145819
1304	-5.5482202287071569e-05	0	0.02247028533983295	0.13965844559310209
1305	-5.3603173512239978e-05	0	0.019189576575095048	0.27043713641500294
1306	-0.00011616716706781549	0	0.011647567496180252	0.029857552003610021
1307	-0.00013983301797028668	0	0.020087028104863798	-0.014171270026322924
1308	0	0	0.031845267581080736	0.3905178175386318
1309	-0.00012995056099968094	0	0.027208090138979922	0.19538603951015182
1310	-7.2520007432241851e-05	0	0.025397634988597234	0.29283152546409891
1311	-0.00014623368665702964	0	0.02458986672278184	0.19009098461571897
1312	0	0	0.0079946836582185758	0.066801421419340465
1313	0	0	0.013087627569689874	0.015278435793779193
1314	-9.3829258814498437e-05	0	0.020910129395219523	0.046989368128524431
1315	-9.7924840630694848e-05	0	0.014378201563343188	0.001167837508146724
1316	-3.4798385565321113e-05	0	0.031463997396291868	0.27165085107478854
1317	-4.3850202163653319e-05	0	0.014149934499191705	0.17878056393940955
1318	-2.7507129772769146e-05	0	0.023613622041463452	0.31605812986135523
1319	-8.6495300154931784e-05	0	0.029823409486078055	0.32458822323220454
1320	0	0	0.0038061423072689947	0.23023365452505104
1321	0	0	0.016125322211827584	0.29511391147140653
1322	0	0	0.019390777585339525	0.19751595878028044
1323	-8.7324539217131794e-05	0	0.014803874610921841	0.013689274722759969
1324	-7.0910147273778307e-05	0	0.023652563235718002	0.32416449426014754
1325	0	0	0.0064082498832175542	0.11853399067723099
1326	-2.8197936812940361e-05	0	0.015915405905013544	0.13768553366640923
1327	-3.7678162037441124e-05	0	0.02330582211634365	0.24280803954314215
